,Sentiment,Tweet
1311,-1,batal coblos tahu no 1 kertas suara
1312,-1,tertawa survey mu panggang api
1313,-1,kemarin 19april2017 suara untuk paslon 3
1314,-1,karena belebihan bah
1315,-1,om aa lepas kalah tutup mulut teriak bongkar sby
1316,-1,catut nama mpo langgar hukum wkwkwkwkkwkk
1317,-1,suka sama ahok jadi pas sudah kalah otomatis dukung lari mas aniessandi
1318,-1,banteng garuda ksatria bapak gentle seperti cinta
1319,-1,gara2 e-ktp korupsi foto pelan skrang - stickmoticons
1320,-1,double tertawa nuduh miskin ide copy
1321,-1,ini antasari kalah melempem benar akting
1322,-1,modal omong kerja nyata
1323,-1,pakdhe karwo pilgub jatim dhe karwo isyarat agus maju pilgub jatim
1324,-1,paslon salah langkah sandi bumerang gagal suara
1325,-1,jangan2 rawan gembos
1326,-1,mana sang ksatria samurai prajurit bangun semangat harap pahlawan nanti rakyat
1327,-1,arena tabir gelap tiada harap sergap rakyat rakyat cari tulus
1328,-1,isu angkat video dishare video sebar buzzer eh jelang sebar
1329,-1,tahu bu carik coblos kemarin piss
1330,-1,awas ye dukung suara dukung
1331,-1,laku kirim sms gelap antasari azhar
1332,-1,antasari ancam harry tanoe
1333,-1,tuduh kerap lontar anak ingus mayor dengar dudah ubah sanjung
1334,-1,joke baik pilih daerah serentak 2017 pku pari
1335,-1,curiga saldo kenti blt buat apa2 curiga mekanisme
1336,-1,ahoker bully
1337,-1,sayang mayor kader pimpin sama taruna beliau atas lagi2 pilih
1338,-1,tuju bangett syukur kemrin banjir sibuk cari bela sombong
1339,-1,pakai sedot sodet versi
1340,-1,hellloooo suara rakyat erti suara rakyat suara or adik ngopi gih
1341,-1,cari teman gitu pdhal sudah gubernur
1342,-1,kesatria lapang dada isu bohong kalah menang ulama bayar
1343,-1,agus singkir ahok anies rebut suara ahy penting kelompok
1344,-1,hilang sempat duduk gubernur dki 2017-2022
1345,-1,konstituen risih mulut ahok pilih anies gerombol khilafah belakang pilih ahok
1346,-1,cari teman ini yee 1dan3 gubernur tunggu dulu hasil resmi kpu dengar nyata
1347,-1,blunder hina2 butuh 17 suara ngemis hina2 jleb
1348,-1,caci maki pepo memo harus emis suara 17 kepada orang2 hina
1349,-1,golong pilih nampaknya
1350,-1,merhatiin rawan rehat ganjal islah rawan
1351,-1,pakar mantan sby surat anas urbaningrum jeruji besi sindir mantan
1352,-1,pilih program dp 0 nyata milih
1353,-1,-sylvi anies-sandiaga basuki-djarot debat pilih daerah dki 2017 jual mimpi gubernur
1354,-1,ahhhh bang aji situ kalah
1355,-1,rendah hati dukung paslon 1 berat hati foto
1356,-1,bangga anak memo
1357,-1,dukung sulit lupa bully2
1358,-1,hancur
1359,-1,anggap bulan jual pindah tangan orang2 elit partai gerindra pks
1360,-1,antasari konferensi pers sby sby konferensi pers sby rengek anak
1361,-1,tim tidur
1362,-1,coba etika dukung konstituen setia tipu meme berita palsu rachland nashidik
1363,-1,kasihan sadar musuh sarung selfienya motivasi selubung hmmm
1364,-1,amieeennnnn lupa janji2 manis kampanye sang mayor sejati
1365,-1,pilih daerah dki ahy sby target isu bohong fitnah akun dukung ahok
1366,-1,ahy mentah dikarbit demokrat pilih daerah dki menang pilih umum pakai sentimen sara
1367,-1,akibat nyata antasari suara ahy lorot pilih daerah dki
1368,-1,enam kampanye pilih daerah kubu ahy dukung ahok sibuk serang program ahy kampanye program ahok
1369,-1,13 contoh ahy dukung paska putar pilih daerah dki jakarta rentang tajam
1370,-1,ahy tim jalan jauh hiruk pikuk pilih daerah lanjut jalan politik kecewa
1371,-1,ahy kalah pidato tim diam menang lepas pilih daerah dki
1372,-1,jujur nilai subyektif cepat ahy 2019 kalah pilih daerah modal catat negatif
1373,-1,tolak bajing tengik ahy tukang sogok pilih bangsat ahy sungguh bahaya
1374,-1,tolak ahy politik bawa agama
1375,-1,astaga dukung ahy terima hasil survey tolak acu semangat
1376,-1,sah tolak ukur dewasa warga dki ahy menang pola pikir warga primitif
1377,-1,suara warga harga sembilan bahan pokok tolak ahy suap warga
1378,-1,ahy pilih daerah asyik
1379,-1,tinggal seleksi tendemnya pilih daerah dki ahy kalah tendemnya salah pilih kurang kualitas ahy
1380,-1,gelintir dukung ahy tikung tweet akun resmi partai politik dukung anies-sandi
1381,-1,ahy tanggung akibat cuit ayah produktif
1382,-1,kering darah menghisap darah selagi stok darah gudang darah hantu minum setan
1383,-1,reaksi dukung ahy sikap baper cundang ajang pilih daerah
1384,-1,suara getar ahy maaf kecewa dukung
1385,-1,ahy kalah kandang respon tetangga
1386,-1,lini tahan ahy rapuh debat efek aksi 112 efek antasari efek
1387,-1,gagal pilih daerah dki jakarta ahy isu maju pilgub jatim
1388,-1,ahok lejit anies tanjak ahy apung
1389,-1,dasar survey ahy masuk 3 selamat
1390,-1,tinggal zona aman nyaman maju jakarta hasil sesuai harap - ahy
1391,-1,kasihan ahy kalah umroh bantu doa 7 juta umat nyata allah netral politik
1392,-1,jual baju bekas ahy 3 pm for informasi
1393,-1,ahy vocalis band rock yaaaa lompat lompat melulu bang kerja
1394,-1,kasi nasib ahy karir tni tamat nafsu pepo cepat partai politik dagang
1395,-1,sby ahy kalah gara-gara antasari survey tunjuk ahy merosot elektabilitasnya
1396,-1,presiden tv rusak ahy hasil qc apaapa
1397,-1,pepo prihatin ahy cundang
1398,-1,selamat ahy rakyat mundur tni kalah pilih daerah dki
1399,-1,heeebohhhh agus sylvi kalah tps 6 tmpat hak pilih
1400,-1,pilih moga demokrat yaa dukung ahok
1401,-1,demokrat ahok gerindra tantang main politik kotor
1402,-1,mesin robot -sylvi lupa dimatiin masuk trend topik
1403,-1,dukung rapat baris paslon buang issu miring paslon pimpin dakwa simulut ember
1404,-1,rakyat menang kalah aspek pribadi penting rakyat
1405,-1,maksud hati cari perhati ahy silvy eh kena protes stuck-out tounges rolling on the floor laughing rolling on the floor laughing
1406,-1,ahy menang pilgub dki ngumpulin 7 bola dragon ball rolling on the floor laughing rolling on the floor laughing
1407,-1,ah lihat ahy inget norman kamaru ahy jual bubur haji smiling open mouth smiling eyes
1408,-1,ahy singkir persevering persevering dilanjuntukan putar ahok-djarot versus anies-sandi
1409,-1,ahy nyungsep bapak saran coblos no 2 smiling open mouth smiling eyes
1410,-1,coblos kabung tongue pakai baju hitam2 sedih smiling open mouth smiling eyes tv
1411,-1,ahy cemas situasi sosial pilih daerah jakarta pilih daerah dki jakarta dampak negatif hanya
1412,-1,ahy kalah sisi negatif umat islam tunda tempat pimpin sisi positif umat islam hindar hujat buka aib
1413,-1,ahy ahy bicara karakter tahu barusan omong sisi negatif tongue oncoming fist
1414,-1,ahy bicara negatif jakarta solusi atas nol thumbs down
1415,-1,kicau negatif sby yakin pengaruh elektabilitas ahy via
1416,-1,alloh tuhan yme ahy dukung senator aura negatif
1417,-1,temu foto lingkar orang2 ahy penuh integritas kwalitas negatif waspada waspada thumbs down
1418,-1,ahy 70 sentimen negatif wkwkwk stuck-out tounges
1419,-1,senjata makan tuan kenal juga bagai karma 2 kicau negatif sby yakin pengaruh elektabilitas ahy stuck-out tounges
1420,-1,anieshilangya grimacing grimacing
1421,-1,anies hilang debat grimacing grimacing
1422,-1,2 mesti nyuruh mantan pilih - pilih paslon - open mouth thumbs up folded hands thinking smiling sunglasses
1423,-1,1 kenape tidak lawan sama pasang - pilgub jabar demokrat emang harus pilgub dki thinking thinking thinking
1424,-1,gara2 kemarin pakai seragam hitam2 thinking thinking thinking smiling open mouth closed eyes smiling sunglasses
1425,-1,suka ahok pas sudah kalah otomatis dukung lari mas aniessandi grimacing
1427,-1,putri ahoker intimidasi program tears of joy tears of joy tears of joy
1428,-1,kirim kaos sejati smiling smiling eyes smiling smiling eyes smiling smiling eyes
1429,-1,frowning
1430,-1,humor lagu kisah sedih ahy lagu jatuh bangun frowning frowning
1431,-1,cuit hati sby cuit sby jokowi mantan mantan indah pilgub dki 2017 tongue tongue
1432,-1,owalah kasihan dik moga miskin aamiin thumbs up hati tongue
1433,-1,bangga anak memo tongue stuck-out tongue closed eyes tears of joy
1434,-1,dukung sulit lupa bully2 thumbs down
1435,-1,versi video bingung bicara banjir kota apung stuck-out tongue closed eyes muka tanah air bengong smiling open mouth closed eyes
1436,-1,ahokers dadak tidak salah tuh stuck-out tongue closed eyes stuck-out tongue closed eyes stuck-out tongue closed eyes stuck-out tongue closed eyes stuck-out tongue closed eyes
1437,-1,isu bohong tidakada habis2nya foto 4 coblos foto isu bohong tulisanya penuh dusta angry
1438,-1,deklarasi konsultasi tuju ahy
1439,-1,lantoni kena telikung nama bajak stuck-out tongue closed eyes
1440,-1,pilih mules kontestasi politik putar 2 cuih pig nose pig nose
1441,-1,biar korban juang rezim koplak komando fire fire
1442,-1,tidak hati cermat susup masuk pantau person bowing team
1443,-1,ayo dukung ahy dukung gembos tongue fire fire
1444,-1,suara direbuntukan btp melanjuntukan program usung expressionless
1445,-1,tweet kontraproduktif zipper-mouth zipper-mouth zipper-mouth
1446,-1,ahy nyungsep jakarta
1447,-1,suara rusak gara-gara nyanyi aa peka moga sby jeblos penjara pupus sana steam from nose
1448,-1,awas dadak metamorfosis kecebong brubah jadi anjing jilat clapping hands
1449,-1,tinggal tunggu sikap manuver agus clapping hands cold sweat cold sweat
1450,1,doa ku moga suara mas agus-sylvi beneran mas agus mu
1451,1,terima kasih mas karena anak muda berani suara ubah sama
1452,1,ketemu istiqlal bangga murni
1453,1,singkir kancah pilih daerah dki angkat dunia
1454,1,pilih daerah dki ahy kualitas pimpin muda jiwa ksatria ahy dunia
1455,1,pilih daerah dki ahy keliling nusantara rajut satu jakarta
1456,1,12 ahy titip jaga pluralisme bangsa satu saing pilih daerah satu
1457,1,ahy kalah pilih daerah menang hati rakyat
1458,1,dukung ahok antem lebih baik kaya dukung ahy kopi darat biar luas tahu calon
1459,1,ahy pilih daerah dki hikmah ajar uji tantang ambil matang karakter
1460,1,semangat ahy faktor kalah pilih daerah kemarin wakil ahy maju insyaalloh
1461,1,upaya demokrat kenal ahy hasil pilih daerah jakarta ahy blusukan indonesia
1462,1,prinsip pimpin menang pilih daerah ajar dinamis silaban
1463,1,pilih warga jakarta mayoritas ahok calon ahok bukti putar pilih daerah dki mayoritas pilih ahy anies
1464,1,akun instagram ahy ucap selamat paslon menang pilih daerah dki jakarta
1465,1,rang selat malaka aiman kompastv sempat wawancara ahy pilih daerah dki
1466,1,ahy pilih daerah dki jalan martabat
1467,1,salam kagum ahy muda berani pensiun berani tantang ahok pilih daerah saat takut
1468,1,pilih daerah dki doa ahy menang mudah anies sandi menang
1469,1,mental kalah pilih daerah indonesia guru sosok ahy
1470,1,lsi bukti jujur surveynya pilih daerah dki tahap1- ahokdjarot disurvey langsung kalah ahy menang 1 putar
1471,1,habis pilih daerah pileg pilpres harap ahy ketua dpr
1472,1,sebentar lupa gila pilih daerah dki lari ahy kepri 23 april
1473,1,bilang menang bentuk yakin hasil goal goal improvisasi politik sby ahy pilih daerah dki
1474,1,moga anies menang pilih daerah ahy presiden indonesia 2019 aamiin yra klop deh
1475,1,pilih daerah dki ahy hitung harap pimpin ri
1476,1,pikir target ahy pilih daerah kemarin bangun sentimen positif
1477,1,harga sikap dukung ahy pilih sikap netral putar pilih daerah dki 2017
1478,1,pilih daerah pilkades mas ahy ramai
1479,1,pilih daerah putar kemarin kaos ahy bagi lingkung utan kayu jaktim
1480,1,semangat dukung ahy-sylvi pilih daerah laksana tentu pilih profesional rakyat
1481,1,salah ahy-silvy menang pilih daerah mudah silvy mio pakai helm keliling komplek pilih jamin segan
1482,1,maju ahy-silvy anies-sandi satu menang pilih daerah dki
1483,1,tunggu kualitas jiwa anies sandi ucap peran suara loyalis ahy-silvy menang pilih daerah
1484,1,terimakasih ahy-silvy jakarta gubernur
1485,1,
1486,1,cakeeepppp dukung
1487,1,lupa pilih paslon no 1
1488,1,sinyal positif agus-sylvi rapat anies-sandi
1489,1,rapat baris komando
1490,1,putar 2 rapat baris komando
1491,1,aku kalah apa tuju great applause patut tiru demokrasi positif
1492,1,salut mpok silvy aku menang paslon
1493,1,quick count ttp hasil kpud 2putaran rapat baris komando
1494,1,youtu be bxrzd69u61a tenang bening tulus mas agus yaa mas
1495,1,masuk kritik bangun kalah tanding
1496,1,apa hasil bangga
1497,1,fokus menang
1498,1,rakernas partai demokrat ahy
1499,1,alhamdulillah sambut hangat mesra intim ntb
1500,1,ngawal abang keliling ampenan
1501,1,kenapa tiap acara massa membludak karena rakyat harap untuk ahy pimpin negara masa datang
1502,1,kalah sukses tunda sali jadi alam tuk
1503,1,tandatangan petisi stop isu bohong fitnah dukung gera bebas pers isu bohong fitnah
1504,1,indonesia
1505,1,mesti gus negarawan
1506,1,demokrat cinta nkri bakti
1507,1,jago kalah duluan klu gitu jago ahok
1508,1,
1509,1,pesan lupa gembira cinta indonesia
1510,1,salam kaum muda hormat tua
1511,1,
1512,1,jalan lari songsong songsong
1513,1,langkah kuda agus yudhoyono -
1514,1,muka pulang punggung terima kasih kepri
1515,1,pimpin muda
1516,1,inspirasi kaum muda gera indonesia muda indonesia emas
1517,1,setia politik indonesia regenerasi matang jangan kutu loncat
1518,1,hinggahy baskoro
1519,1,sapa indonesia 55 baskoro
1520,1,harap dpn bangsa
1521,1,putri wanita inspirasi
1522,1,keren
1523,1,wartawan pilih daerah 2018 mas mas skg pikir pilih daerah
1524,1,mas agus kasih kuliah ini
1525,1,kuliah mahasiswa perspektif at umrah dompak
1526,1,insya allah dahulu tuhan nglamar
1527,1,hmmmm calon tokoh dunia
1528,1,gembira
1529,1,terimakasih kpada dukung tlah suara
1530,1,voter pilih
1531,1,
1532,1,logika pilih putar ke1 psikologis pilih paslon 3 gubernur jakarta
1533,1,suara pilih putar 1 pilih paslon no 3 puataran kali selamat jakarta gubernur
1534,1,olahraga ahy tps siang
1535,1,ahy gaya sporty tps
1536,1,putar bgm kelas sbg pimpin besar hati
1537,1,peduli
1538,1,dukung dukung ahok basis massa mayoritas pilih anies kunci menang tipis anies
1539,1,suara dukung tentu menang salah paslon
1540,1,moga pilih putar 1 kebon kacang kp bal alih anies-sandi
1541,1,yuk fans dukung menang
1542,1,bismillah moga esok jakarta milik pimpin sesuai tuntun alquran diridhai alloh swt
1543,1,bu sylvi contoh berani betawi untuk sikap tidak ngambang banci contoh perempuan betawi tulen
1544,1,putar dukung mas agus yah kalah hormat menang curang
1545,1,tulus senang insyaallah jalan bu murni
1546,1,pimpin harap bangsa baskoro
1547,1,baik
1548,1,postingan 28 januari 2017 teduh tetep
1549,1,salam wallahulmuwafiq ilaaqwamithoriq cermin beliau nu jatuh hati
1550,1,suka jiwa
1551,1,ahy r1 2019 kalah pilgub yudhoyono
1552,1,kalah bangga pada jalan sukses nanti saat
1553,1,pribadi kagum pribadi mu yes sikap
1554,1,prananda demokrat sejati kagum salut
1555,1,ah frowning no 1 thumbs up thumbs up thumbs up
1556,1,agus harimurti yudhoyono lovers annisa larasati pohan lovers dadak
1557,1,terkadang sikap dewasa ajar muda thumbs up smiling heart-eyes
1558,1,bangga nyata ksatria
1559,1,hayoo sibuk hapus2in twit jelek2in stuck-out tounges tears of joy
1560,1,bagus program persija
1561,1,pingin lihat mas debat stuck-out tounges
1562,1,wah diam2 tersepona pesona deh stuck-out tounges
1563,1,dukung
1564,1,cerdas nasionalisme jiwa pancasilais milik milik jiwa santri mondok
1565,1,marasa untung sign of the horns
1566,1,dukung anies sandi bangga jiwa ahy silvy 2019 prabowo ahy folded hands folded hands
1567,1,ahy sylvi menang hati dukung ahysylvi panik ketar tir kubu folded hands folded hands
1568,1,menang anis sandi menang ahy silvy kaum pribumi hugging hugging
1569,1,ahy silvy maslahat bangsa
1570,1,mas
1571,1,heboh pentol band coldplay inggris chris martin dukung pasang agus-sylvi pilih daerah jakarta 2017
1572,1,diskusipolitik bola turun baik nkri depan
1573,1,politik hidup smiling smiling eyes
1574,1,apresiasi rela rawan dukung clapping hands clapping hands
1575,1,menang tunda ajar kalah nyata bijaksana
1576,1,politik santun martabat folded hands
1577,1,heboh ahy muncul tampil
1578,1,gunawan freely anggota dprd talaud pasang spanduk ahy perbtasan indonesia-filipina lanjut
1579,1,ya
1580,1,polling buka pilih pribadi gabung ambil putus timses smiling smiling eyes
1581,1,sambut hangat dukung gabung smiling smiling eyes folded hands
1582,1,12 sby puji bela mantri hutan dan lurah salah harap dukung politik massa demokrat
1583,1,nikmat syukur uji sabar selamat malam blowing kiss blowing kiss
1584,1,bangga juang blowing kiss blowing kiss
1585,1,jiwa besar teladan oncoming fist oncoming fist blowing kiss
1586,1,nyesal dukung beliau blowing kiss blowing kiss bngga hadir republik
1587,1,pimpin muda raising hands raising hands raising hands
1588,1,menang ahy no 1 hati smiling open mouth closed eyes smiling open mouth smiling eyes smiling smiling eyes savouring delicious food kissing closed eyes blowing kiss smiling heart-eyes
1589,1,rencana putus allah putus manusia smiling smiling eyes smiling smiling eyes
1590,1,mas semangat dukung tidur maju insyaallah menang
1591,1,ikhlas korban sia2 non
1592,1,tetep semangat mendharma bakti jiwa raga negeri smiling smiling eyes smiling smiling eyes
1593,1,ahy mundur selang lompat
1594,1,harap moga sinar aamiin smiling smiling eyes smiling smiling eyes
1595,1,
1596,1,baca strategi politik sby calon agus yudhoyono
1597,1,nunggu skenario
1598,1,skenario ahy menang pilgub ahy pikir matang skenario kalah kalah menang sejati smiling smiling eyes smiling smiling eyes
1599,1,sudah jiwa hasil pilih daerah sulit sungguh sulit deklarasi
1600,-1,catat warga dki hilang ahok
1601,-1,warga dki cerdas mudah provokasi isue sara
1602,-1,kalah besok kalah adil
1603,-1,sedih hilang sosok gubenur jujur kerja keras layan warga btp
1604,-1,ahok kalah telak seluruh tps wilayah fpi
1605,-1,ahok menang tipis tps habib rizieq coblos
1606,-1,langsung deh cuit curang black campaign nongol legowo demokrasi nama hahaa
1607,-1,hasil tps 011 010 rw 002 lurah pela mampang sedih lihat
1608,-1,tenang curang pilih yaa hati2 awasin tuh kemarin tahu bagi2 sembilan bahan pokok
1609,-1,tunjuk zalim haram pimpin kafir
1610,-1,harap jakarta bebas korupsi suara beli
1611,-1,syukur lembar c6 tangan sabar colok ahok
1612,-1,nista agama
1613,-1,rezeki kasihan dukung
1614,-1,ahokers tukang plintir lihat nehh btp
1615,-1,warga raya terima sembakonya pilih beri as
1616,-1,rumit beda doyan gaduh
1617,-1,gubernur sudah bosan
1618,-1,warga dki pesan rasulullah saw serah ahli cc
1619,-1,ahok lawan djarot pilih djarot ahok ajar hubung masyarakat diplomasi
1620,-1,hoaks muktamar nu wajib nahdliyin pilih pimpin muslim
1621,-1,biar
1622,-1,kan kronologi usir sholat jumat
1623,-1,iblis halang manusia ibadah masjid semangat djarot
1624,-1,larang pilih cagub nonmuslim habib pilih djarot
1625,-1,aneh aneh umat usir
1626,-1,bagi2 sembilan bahan pokok gratis tim btp langgar pasal 73 ayat 1 uu no 10 tahun 2016
1627,-1,mui sesal beri gelar sunan ahok
1628,-1,lihat kalah menang
1629,-1,amat polisi kes pihak ahok
1630,-1,kubu badja sindir anies spanduk jakarta bersyariah - -djarot
1631,-1,virall bocah injak2 baju kotak2 kecewa
1632,-1,turun pangkat jakarta butuh nista agama iya
1633,-1,mulut jorok tanda suara anies kuat
1634,-1,pkb dukung putar ke2 siap tinggal pilih umat islam pilih umum 2019
1635,-1,ahok-djarot apbd alat kampanye putar
1636,-1,sedih indonesia batas jakarta bhinneka batas ahok
1637,-1,djarot menang pimpin cek
1638,-1,hilang ahok
1639,-1,ohh tertib gub tertib
1640,-1,kafirrrrrr nista iqra iqra iqra
1641,-1,lihat raut wajah bapak djarot miris sabar kuat btp
1642,-1,remuk negara nyata bohong nyata pakai otak
1643,-1,orang2 diri ikut pakai sarana hina gubernur
1644,-1,remuk hati lihat beliau
1645,-1,politik indonesia jaman sedih
1646,-1,mental tempe benci hukum indonesa mental badja juang
1647,-1,mati hukum benar indonesia
1648,-1,tangis sedih djarot pada pimpin balai kota cek
1649,-1,mulia buruh sidoarjo buruh demo bakar2 karang bunga beri masyarakat
1650,-1,habiburokhman sindir via
1651,-1,buahahahhaha emang raya tidak dukung raya bayar
1652,-1,saksi ahok-djarot tolak tandatangani rekapitulasi suara pilih daerah
1653,-1,abused kaum islamist radicals
1654,-1,deddy corbuzier sindir karang bunga ahok
1655,-1,bawa ciduk profesional
1656,-1,takjub besar cinta warga dki geli kalimat
1657,-1,yah nama manusia suka khilaf sayang ajak komitment ujung nyesel
1658,-1,salah faktor kalah kompak pukul isu agama
1659,-1,menang kerja nuntut belum belum mau
1660,-1,enak gubernur tinggal terima rapi
1661,-1,bukti begtiu cinta warga namun kalah terhornat karena kelici jijik lawa
1662,-1,stress pikir duit hitung 4000 bunga rp 200 000 sudah dana cinta lebih materi
1663,-1,saran dpr panitia pantap panitia tetap karang bunga undang lsm bentuk tim cari fakta karang bunga gila
1664,-1,karang bunga sindir ahok - djarot rusak
1665,-1,sebentar komen ini mas settingan citra suruh ahok hahaha
1666,-1,gembira bunga2 tidak bahas2 benci tetep fokus yaaa perhati
1667,-1,dukung menang stres ini kembang ahokdjarot hati rakyat bohong menang menang
1668,-1,paksa putus lantas kawin paksa bandot bini 5 susah move on-nyah
1669,-1,karang bunga ahok-djarot sesat rumah anis bicara
1670,-1,masuk muri usul masuk
1671,-1,galon saing ini ye bunga
1672,-1,catat sejarah dunia kalah banjir bunga
1673,-1,hati hati komentar ujung2nya tuduh nyinyir
1674,-1,tukang karang bunga pilih ahok terima order buatin bunga kapir
1675,-1,jakarta ahok btp bis om telolet om
1676,-1,lantik oktober kayak gin tidak
1677,-1,menang pilih daerah banjir ucap selamat karang bunga - fenomena alam
1678,-1,kirim bunga 2 600 nyinyir 7 juta pingsan
1679,-1,biar hibur wkkwwkkwk
1680,-1,sakit jiwa warga cinta kamis
1681,-1,kalah sasar kreator isu bohong
1682,-1,kirim karang bunga lebih baik acara sembilan bahan pokok
1683,-1,ahok nista agama nista aku agama
1684,-1,balaikota museum paris moto lukis monalisa
1685,-1,menit 1 51 sedih huhuhu bapak menang
1686,-1,tertawa kayak sebentar bunga tanding ini
1687,-1,saran biar iri nganan takut macet ikut iri
1688,-1,stress guberner dukung harap warga jakarta
1689,-1,tidak murah ini ahok gubenur sayang warga jakarta emang buang2 duit
1690,-1,ampun sek yah dada ngelawan bangsa issue sara ganti
1691,-1,karang bunga karang sungguh gila pasca gila tuntut jpu
1692,-1,kafir laku
1693,-1,benci basuki benci bodoh
1694,-1,amat jungkal ahok-djarot strategi isis
1695,-1,simpatik gin simpatik yak
1696,-1,lambang mati akal waras indonesia fitnah kendali
1697,-1,bukti mantan ganti
1698,-1,kaji lihat pakai perspektif netral loh coba bicara pikir
1699,-1,sederhana susah move on sok skeptis tim kontra ahok
1700,-1,debat retorika program wacana adil korupsi
1701,-1,ancam polisi sutradara video ras kampanye ahok-djarot bayar sesuai kontrak
1702,-1,tutup paslon minta maaf laku maaf gitu
1703,-1,protes iklan macet streaming
1704,-1,tata jakarta tata kata
1705,-1,pilih daerah dki 2017 ras agam bukti ras china pilih ahok 100 peluk kristen pilih ahok 100
1706,-1,lholho dukung ahok dp 0 untuk kaum dhuafa situ uang bomb
1707,-1,pecah belah asing pecah broken heart
1708,-1,tertawa-tertawa-tertawa adil ini bangsa milih no 2 cina hah speak-no-evil
1709,-1,tunjuk zalim haram pimpin kafir fire fire
1710,-1,allah azab orang2 muslim pilih pimpin kafir high voltage high voltage
1711,-1,move on lihatin ahok djarot kalah slightly frowning
1712,-1,baper ahok-djarot disappointed
1713,-1,menang anies-sandi kalah ahok-djarot tarik simpul yep
1714,-1,sembilan bahan pokok murah ala timses ahok-djarot langgar uu pilih umum suap suara model hina cerdas warga
1715,-1,rasa2nya ahok-djarot kalah gera tindak paslon 3 gencar keri screaming in fear screaming in fear
1716,-1,bicara pilih ahok djarot rasa banjir pouting
1717,-1,bilang cagub cagub inti buta peta politik zipper-mouth
1718,-1,gubernur kenapa kjp anak turun 4 jelang pilih daerah dki confused
1719,-1,kafir haram pimpin kafir fire fire fire fire
1720,-1,kan kronologi usir sholat jumat
1721,-1,awas serbu warga wahabi bogor depok
1722,-1,pecat menteri bagaimana gubernur
1723,-1,kuota habis ikut berita mui
1724,-1,dki ikut2an menang see-no-evil monkey
1725,-1,bosan sama taufik pilih kak soooo pastiiii steam from nose steam from nose tears of joy smiling open mouth smiling eyes tears of joy grining smile eye victory
1726,-1,anti korupsi kerja kerja nyata bersih tata ruang kota jakarta weary weary
1727,-1,bagai survei debat menang paslon no 3 ini
1728,-1,pilih paslon no 3 gagal jalan tugas leceh akal sehat
1729,-1,dadak santun toleran gin zipper-mouth zipper-mouth zipper-mouth gara deket tanggal 19 april tears of joy tears of joy tears of joy tv
1730,-1,kemarin bilang tuju syariah online
1731,-1,dx
1732,-1,rang fakta ikut caci maki
1733,-1,rizieq ikut ternak akun disosmed heran akun twitter tiba2 serbu pasu caci maki grining smile eye screaming in fear screaming in fear
1734,-1,wasekjen mui nilai video kampanye ahok-djarot suduntukan umat islam
1735,-1,kasih iming-iming kjl orangtua ahok-djarot tipu lanjut usia
1736,-1,mikir coblos belah kiri stuck-out tounges stuck-out tounges victory
1737,-1,video kampanye ahok-djarot hancur kebhinekaan
1738,-1,alien serang indonesia
1739,-1,lulung nyampah timses anies sandi gara gara takut kena semprot ahok tears of joy stuck-out tounges
1740,-1,pilpres sabang merauke
1741,-1,mentang mentang nama belakang ambil untung novel iya anies tidak
1742,-1,cari pintar buanyak jakarta cari jujur anti korupsi suka keras sulit
1743,-1,kampanye bicara program program tri pecat tears of joy lebih baik lihat sudah hasil kerja deh
1744,-1,timses anies ngomongnya sok kayak motivator sudah ahok baik gubernur lihat hasil kerja deh
1745,-1,pantes polling hapus menang polling dibesar2kan tayang 25x hari dimetrotivi tears of joy tears of joy tears of joy
1746,-1,buzzer galau survei polling menang invoice bayar ini stuck-out tounges
1747,-1,omong cocok fakta thumbs down thumbs down tv online
1748,-1,unggul main isu strategi isu sara matang kelola strategi musuh stuck-out tounges
1749,-1,nasi bungkus deteksi
1750,1,pdi-pagina kuat menang ahok-djarot
1751,1,menang sungguh kalah jakarta pecah politik sara brutal
1752,1,hujan sembilan bahan pokok ahok-djarot sedekah anies-sandi
1753,1,hitung menang sungguh kalah penting nasional
1754,1,terima kasih ahok btp
1755,1,kejut ahok kalah versi quick count apa tetep keren menginspiras
1756,1,serah takdir hidup tuhan jalan btp
1757,1,trimakasih btp kerja degan djarot pimpin dki
1758,1,harap hidup ahok selamat nkri tikus das
1759,1,selamat istirahat btp ronde lawan jahat menang
1760,1,kuasa tuhan kasih tuhan ambil bangga pilih ahok
1761,1,1 kerja bukti diomongin nyata 1 menteri pecat
1762,1,apa ahok kalah aman coba ahok menang makelar akhirat ribet teriak monas
1763,1,bpk btp terima kasih juang 5 dukung terbang
1764,1,artis dukung ahok selamat rekan dukung anies
1765,1,terima gubernur terima kasih gubernur sudah selisih satu maju
1766,1,pimpin bangga pegawai perintah terimakasih
1767,1,dukung pilih daerah sepenuh hati moga menang menang merdeka
1768,1,cinta menang lanjut
1769,1,btp unggul tps 58 duri kosambi cengkareng
1770,1,warga pluit pilih ahok kerja etnis btp
1771,1,selesai setia
1772,1,coblos ahok senyum
1773,1,warga bekasi-tangerang-bogor-depok dihimbau coblos no 3 no 2 warga dki coblos no 2
1774,1,selamat pagi salam 2 jari
1775,1,doa hati bersih coblos paslon no 2 doa
1776,1,warga sultra dukung ahok djarot gub dki jakarta
1777,1,cari pilih gubernur mimpin jakarta omong kosong
1778,1,pimpin pimpin ribu ajar pimpin
1779,1,kh said aqil -djarot jalan nu
1780,1,butuh pimpin mutu batas jaja kartu moga sukses menang
